:START_ID(Person)|:END_ID(Company)
21990232558149|67
21990232558149|68
21990232558149|70
37383395345237|546
37383395345237|549
37383395345237|538
37383395345237|554
26388279067089|916
26388279067089|918
26388279067089|920
26388279067089|908
30786325581161|887
30786325581161|892
30786325581161|894
30786325581161|895
26388279070181|134
26388279070181|538
10995116281393|909
19791209301813|592
19791209301813|1394
19791209301813|405
35184372092149|288
35184372092149|275
19791209300681|372
19791209300681|388
28587302322313|258
32985348836545|597
32985348836545|604
32985348836545|589
15393162791333|483
15393162791333|461
21990232555853|499
21990232555853|502
21990232555853|505
21990232555853|493
21990232556025|889
21990232556025|890
21990232556025|894
28587302322813|566
28587302322813|585
28587302322813|588
28587302322813|558
26388279068745|912
26388279068745|911
6597069767109|544
6597069767109|545
6597069767109|540
32985348835825|244
17592186046449|1118
28587302323193|433
28587302323193|422
28587302323193|412
19791209302421|553
19791209302421|554
19791209302421|540
19791209302421|541
4398046511969|304
4398046511969|301
37383395345265|1332
37383395345265|1109
37383395345265|1333
37383395345265|1327
28587302322581|1382
28587302322581|938
28587302322581|927
8796093024333|112
17592186047689|832
17592186047689|835
17592186047689|829
30786325577929|1361
30786325577929|1353
30786325577929|1370
30786325577929|1357
28587302325729|1504
28587302325729|1521
28587302325729|399
10995116277893|704
10995116277893|696
10995116277893|712
10995116277893|697
10995116277893|1180
15393162790181|905
8796093023885|276
8796093023885|278
8796093023885|267
8796093023885|286
8796093023885|271
35184372092257|916
37383395347713|768
37383395347713|760
37383395347713|765
37383395347713|766
26388279070085|1020
26388279070085|1021
30786325579797|554
26388279068089|906
32985348836297|916
32985348836297|934
32985348836297|936
32985348836297|911
8796093023545|175
37383395344805|1549
6597069769101|0
6597069769101|1
6597069769101|6
6597069769101|11
13194139534625|961
13194139534625|962
13194139534625|952
13194139534625|959
8796093024957|865
21990232555737|643
21990232555737|661
21990232555737|647
21990232555737|638
17592186045197|1185
17592186045197|1196
17592186045197|1181
17592186045197|1182
10995116279941|993
10995116279941|997
10995116279941|983
10995116279941|1560
10995116279941|988
4398046512773|1560
2199023257897|962
10995116278005|1001
2199023257637|784
2199023257637|785
2199023257637|802
2199023257637|781
2199023257637|798
8796093022757|1557
32985348833353|913
35184372092345|425
35184372092345|411
35184372092345|414
13194139535133|208
13194139535133|207
26388279066949|305
26388279066949|307
3289|961
3289|956
17592186044877|818
17592186044877|820
17592186044877|822
17592186044877|1126
4398046512709|544
4398046512709|547
4398046512709|554
30786325578793|896
30786325578793|889
30786325578793|890
30786325578793|891
30786325578793|892
10995116281305|723
10995116281305|724
10995116281305|716
10995116281305|717
19791209302361|1040
19791209302361|1088
19791209302361|1092
19791209302361|1064
19791209302361|1070
10995116281197|1219
10995116281197|1560
6597069768017|929
6597069768017|818
6597069768017|938
6597069768017|923
6597069769289|1320
6597069769289|1325
35184372089417|930
35184372089417|919
35184372089417|920
35184372089417|938
35184372089417|908
21990232557305|565
21990232557305|587
26388279068929|554
26388279068929|539
24189255813961|905
2199023257417|1117
8796093024725|297
4398046512793|1008
4398046512793|913
4398046512793|929
15393162792629|920
15393162792629|906
15393162792629|911
35184372089357|865
35184372089357|866
21990232558457|538
37383395344965|276
37383395344965|424
37383395344965|282
35184372089233|448
35184372089233|465
35184372089233|475
35184372089233|445
4398046513941|918
4398046513941|923
30786325578329|547
30786325578329|548
30786325578329|550
30786325578329|551
30786325578329|538
21990232557841|1361
17592186044813|7
17592186044813|8
17592186044813|9
17592186044813|1129
17592186044813|10
28587302325929|1567
17592186048313|548
17592186048313|552
10995116279665|675
10995116279665|680
10995116279665|671
8796093024049|1569
8796093024049|1570
8796093024049|1571
6597069767381|1232
6597069767381|1231
2199023257993|544
2199023257993|538
32985348837061|374
32985348837061|380
26388279067537|726
2199023256257|1324
2199023256257|1325
19791209301561|417
19791209301561|436
19791209301561|414
30786325580341|544
30786325580341|546
30786325580341|549
21990232556109|903
21990232556109|904
21990232558605|544
21990232558605|396
10995116279809|662
10995116279809|636
10995116279809|638
32985348835641|179
32985348835641|174
30786325580393|1335
13194139534461|291
13194139534461|283
13194139534461|285
13194139534461|286
13194139534461|270
2433|677
2433|664
17592186047077|1445
17592186047077|1517
17592186047077|1470
19791209303289|722
19791209303289|725
19791209303289|857
19791209303289|716
19791209303289|718
13194139536473|545
13194139536473|553
13194139536473|538
13194139536473|554
15393162790057|1073
15393162790057|1058
15393162790057|1075
15393162790057|1060
13194139536981|1558
13194139536981|1561
21990232556165|43
32985348836853|304
32985348836853|307
32985348836853|301
32985348836853|302
8796093023181|809
8796093023181|811
8796093023181|813
17592186047245|260
17592186047245|254
37383395346681|369
37383395346681|354
37383395346681|361
37383395346681|365
19791209301885|906
19791209301885|909
19791209301885|927
28587302323649|778
24189255814021|918
24189255814021|934
24189255814021|923
24189255814021|924
19791209300777|480
19791209300777|483
19791209300777|455
19791209300777|488
19791209300777|585
26388279070317|897
26388279070317|888
26388279070317|891
26388279070317|892
4398046511877|1459
4398046511877|101
4398046511877|1526
4398046511877|1466
4398046511877|1450
13194139536065|935
13194139536065|906
13194139536065|910
21990232556841|1558
21990232556841|1559
21990232556841|1560
2199023256397|304
2199023256397|306
35184372089973|545
28587302325633|7
28587302325633|10
2993|651
2993|636
2993|637
2993|622
15393162792269|824
15393162792269|825
15393162792269|827
37383395348105|1011
6597069769697|937
6597069769697|345
6597069769697|925
37383395346625|209
37383395346625|205
37383395346625|206
30786325578009|931
30786325578009|906
4398046514221|825
4398046514221|827
6597069767873|927
28587302323981|1559
28587302323981|1560
28587302323981|1561
21990232557837|676
21990232557837|679
21990232557837|664
21990232557837|682
4398046512833|960
4398046512833|961
4398046512833|962
4398046512833|963
6597069767953|304
6597069767953|300
6597069767953|303
32985348836877|1412
32985348836877|1402
28587302323901|918
28587302323901|920
28587302323901|905
28587302323901|925
13194139534333|1557
13194139534333|1561
19791209300793|594
19791209300793|1557
19791209300793|1558
21990232557009|887
21990232557009|892
21990232558213|1191
4398046511169|132
4398046511169|758
26388279069633|1488
35184372092297|249
35184372092297|861
35184372092297|862
26388279067249|834
26388279067249|828
37383395344409|657
37383395344409|644
37383395344409|663
37383395344409|637
35184372090137|1344
35184372090137|1332
35184372090137|1338
8796093024909|582
8796093024909|568
8796093024909|863
30786325579377|1250
30786325579377|1238
30786325579377|1258
30786325579377|1242
30786325579377|1259
21990232558229|1568
10995116281441|594
10995116281441|968
10995116281441|952
10995116281441|956
10995116281441|957
30786325579125|913
30786325579125|914
30786325579125|915
30786325579125|916
30786325579125|920
19791209300277|1226
19791209300277|1228
19791209300277|1229
19791209300277|1230
8796093023717|809
8796093023717|810
13194139534345|924
17592186047825|680
28587302324757|927
24189255814297|1557
24189255814297|1559
24189255814297|1560
24189255814297|1561
13194139534933|561
13194139534933|579
13194139534933|564
30786325580117|1009
30786325580117|1010
24189255814945|1251
24189255814945|1268
24189255814945|1254
24189255814945|1000
24189255812625|789
24189255812625|779
24189255812625|797
30786325579877|551
30786325579877|539
30786325579877|541
30786325579877|542
26388279066641|811
17592186046481|927
301|150
301|153
301|169
30786325579857|545
30786325579857|551
30786325579857|552
30786325579857|553
10995116279553|1186
10995116279553|1207
10995116279553|1197
19791209301129|256
19791209301129|927
3801|549
10995116279001|929
10995116279001|913
17592186046709|1321
13194139534297|1348
30786325578333|833
30786325578333|835
30786325578333|842
19791209303133|913
19791209303133|934
19791209303133|937
19791209303133|907
19791209303133|927
10995116277945|803
10995116277945|805
10995116277945|732
21990232557453|888
21990232557453|892
10995116278581|906
10995116278581|924
35184372090733|1268
35184372092013|675
35184372092013|667
35184372092013|669
2199023257341|864
8796093025561|593
8796093025561|606
6597069767565|447
21990232557717|905
21990232557717|910
2199023258821|1312
2199023258821|1313
2199023258821|1307
2199023258821|1308
17592186046161|1019
17592186046161|1022
2199023256781|1523
2199023256781|1479
2199023256781|1487
2199023259041|887
2199023259041|888
2199023259041|891
2199023259041|428
2199023259041|893
24189255812229|553
26388279070421|406
8796093024441|568
8796093024441|911
19791209300341|281
35184372091025|897
35184372091025|894
24189255811877|1568
24189255811877|548
24189255811877|551
24189255811877|554
19791209301505|1403
28587302325761|824
28587302325761|826
28587302325761|827
8796093022369|547
8796093022369|549
8796093022369|540
8796093022369|543
17592186046681|835
17592186046681|828
17592186046681|829
35184372091201|1557
10995116280965|1457
10995116280965|1525
10995116280965|1498
10995116280965|1531
26388279070185|507
26388279070185|493
26388279070185|509
6597069770173|912
6597069770173|915
6597069770173|932
8796093025301|1314
8796093025301|1315
32985348834013|861
32985348834013|862
32985348834013|863
19791209303773|548
19791209303773|543
21990232558913|225
21990232558913|243
21990232558913|233
21990232558913|235
21990232558913|223
4398046513357|1226
4398046513357|1227
4398046513357|1230
10995116279501|922
13194139533805|1001
13194139533805|1002
10995116277993|1312
10995116277993|1305
10995116277993|1131
10995116277993|1309
32985348836265|1568
32985348836265|906
32985348836265|911
32985348835717|672
32985348835717|679
32985348835717|671
15393162788877|1331
15393162788877|1333
15393162788877|1337
15393162788877|1340
15393162788877|1341
26388279067741|533
26388279067741|535
26388279067741|343
10995116278797|464
10995116278797|456
10995116278797|472
10995116278797|474
10995116278797|463
15393162791413|400
15393162791413|399
24189255814905|555
13194139534513|1316
13194139534513|548
13194139534513|551
2601|566
2601|584
4398046514729|545
4398046514729|548
4398046514729|552
4398046514729|538
4398046514729|543
8796093024205|769
8796093024205|770
8796093024205|759
8796093024205|760
8796093024205|763
30786325580305|924
21990232556049|960
21990232556049|965
8796093024105|963
8796093024105|965
8796093024105|956
8796093024105|957
8796093024105|1359
35184372089573|920
24189255812353|929
24189255812353|935
24189255812353|920
37383395346725|1558
37383395346725|1559
37383395346725|1561
10995116281325|456
10995116281325|489
10995116281325|477
10995116281325|445
10995116281325|462
35184372092721|964
35184372092721|776
35184372092721|959
32985348834733|937
32985348834733|938
32985348834733|926
32985348834733|927
35184372089053|729
2199023256909|438
2199023256909|414
13194139534557|723
13194139534557|725
13194139534557|717
13194139534557|718
4398046514397|299
761|548
761|549
761|550
761|541
2199023256213|1117
2199023256213|1118
6597069768341|544
30786325580037|769
30786325580037|761
30786325580037|762
28587302324713|400
28587302324713|1043
28587302324713|1035
28587302324713|1054
28587302324713|1055
15393162790821|1117
15393162790821|1118
4398046514597|547
19791209300705|546
6597069770277|929
6597069770277|906
10995116280293|961
8796093025449|1312
8796093025449|1314
8796093025449|1303
8796093025449|1305
30786325580385|544
2199023256113|929
2199023256113|914
2199023256113|921
2199023256113|922
2199023256113|911
13194139535421|67
13194139535421|41
13194139535421|75
13194139535421|61
13194139535421|45
10995116279989|306
10995116279989|299
10995116279989|302
10995116279989|303
24189255814957|325
24189255814957|331
24189255813689|1409
24189255813689|1430
24189255813689|1434
10995116279649|1377
10995116279649|1362
30786325578685|192
30786325578685|186
30786325578685|190
26388279070281|549
26388279070281|551
26388279070281|552
26388279070281|541
21990232557321|327
32985348834605|933
32985348834605|909
21990232559297|696
21990232559297|699
21990232559297|703
37383395347749|592
37383395347749|595
37383395347749|599
37383395347749|589
17592186047085|1329
17592186047085|1330
28587302322285|542
37383395345565|934
37383395345565|906
13194139536701|547
13194139536701|538
13194139536701|539
4398046511549|593
4398046511549|597
4398046511549|599
4398046511549|604
4398046511549|591
6597069768413|551
6597069768413|540
8796093024397|824
8796093024397|826
30786325580789|960
1273|914
15393162791513|933
15393162791513|917
15393162791513|923
15393162791513|909
4398046512873|400
21990232557633|929
21990232557633|909
21990232557633|927
15393162790997|907
28587302324661|947
28587302324661|941
28587302324661|942
15393162791025|1154
15393162791025|1150
101|448
101|452
101|489
101|444
101|862
17592186045365|1557
17592186045365|1558
17592186045365|1560
17592186045365|1561
21990232559045|400
21990232559045|399
3637|549
15393162789113|809
15393162789113|810
15393162789113|811
15393162789113|813
4398046511745|969
4398046511745|973
15393162791041|928
6597069767573|1569
6597069767573|1572
2199023256221|1233
2199023256221|769
32985348836577|577
32985348836577|802
32985348836577|806
32985348836577|782
32985348836577|798
3377|307
3377|299
3377|302
3377|303
2199023257629|930
2199023257629|915
2199023257629|932
2199023257629|911
2199023259157|912
2199023259157|916
2199023259157|923
2199023259157|1131
32985348836437|865
17592186044477|307
30786325578901|1027
30786325578901|1034
26388279069269|81
26388279069269|86
26388279069269|87
26388279069269|90
28587302324797|913
28587302324797|920
28587302324797|905
19791209303081|887
19791209303081|889
19791209303081|890
19791209300465|548
19791209300465|541
32985348834173|915
32985348834173|935
32985348834173|919
21990232558473|833
21990232558473|830
28587302323621|611
28587302323621|532
28587302323621|533
28587302323621|536
2199023255697|1444
2199023255697|1453
2199023255697|1487
6597069768233|101
6597069768233|1337
2199023256105|1557
2199023256105|1558
2199023256105|1560
21990232558733|914
21990232558733|938
21990232558733|907
19791209300929|1019
37383395345485|541
2199023256629|838
2199023256629|830
6597069766709|891
6597069766709|894
24189255812565|934
24189255812565|936
17592186045485|1014
17592186045485|1020
6597069767357|728
6597069767357|729
10995116280533|533
10995116280533|534
10995116280533|537
2201|1568
2201|1567
6597069768045|917
6597069768045|918
6597069768045|908
32985348834861|585
32985348834861|251
32985348834861|557
37383395347341|1121
37383395347341|1123
37383395347341|1125
37383395347341|776
19791209303445|722
19791209303445|724
19791209303445|727
1309|1104
1309|1058
1309|1062
1309|1066
1309|1082
26388279070397|934
26388279070397|906
26388279070397|907
26388279070397|910
26388279070397|911
15393162792213|794
15393162792213|797
15393162792213|798
15393162792213|799
19791209303441|49
19791209303441|37
19791209303441|46
17592186046489|576
17592186046489|565
17592186046489|573
32985348837141|1299
32985348837141|750
26388279070065|932
26388279070065|934
26388279070065|920
13194139536849|864
13194139536849|866
35184372092021|932
13194139533477|544
13194139533477|539
13194139533477|543
28587302322225|541
2199023255805|448
2199023255805|450
2199023255805|443
13194139533921|551
13194139533921|552
13194139533921|554
13194139533921|539
32985348834501|553
32985348834501|543
10995116278957|1557
10995116278957|1558
10995116278957|1559
10995116278957|1560
10995116278957|1561
10995116280525|865
13194139536253|896
13194139536253|895
2199023258949|839
6597069766713|675
6597069766713|680
2199023257881|917
2199023257881|909
26388279067525|163
26388279067525|876
26388279067525|142
32985348834693|3
32985348834693|6
35184372090801|931
35184372090801|933
35184372090801|935
35184372090801|990
15393162792413|914
15393162792413|935
21990232557285|801
21990232557285|781
21990232557285|1566
17592186045709|545
17592186045709|550
17592186045709|553
17592186045709|542
37383395346077|532
28587302325945|464
28587302325945|488
28587302325945|461
6597069770445|400
6597069770445|399
10995116279141|738
10995116279141|742
10995116279141|745
4398046513757|208
4398046513757|875
8796093023093|489
8796093023093|446
8796093023093|463
26388279067033|553
24189255813877|552
24189255813877|1211
4398046512361|1567
17592186046873|936
17592186046873|909
13194139535585|1001
13194139535585|1002
28587302322697|594
28587302322697|606
28587302322697|591
2199023257721|897
2199023257721|887
2199023257721|889
2199023257721|891
17592186046097|256
32985348834889|582
32985348834889|583
32985348834889|568
32985348834889|1193
32985348834889|588
30786325578825|289
30786325578825|278
30786325578825|263
30786325578825|280
30786325578825|282
35184372090585|889
35184372090585|893
6597069768569|1299
6597069768569|1301
6597069768569|1302
37383395346181|299
37383395346181|300
37383395346181|302
4398046513221|544
4398046513221|545
4398046513221|541
13194139533845|785
13194139533845|782
10995116278577|1320
8796093023685|758
13194139533695|961
13194139533695|965
13194139533695|966
15393162791207|890
2967|176
35184372092191|811
8796093024411|777
8796093024411|1178
8796093024411|1180
8796093024411|252
17592186044871|1141
17592186044871|1158
17592186044871|1160
17592186044871|1146
28587302325191|13
17592186044479|451
17592186044479|484
17592186044479|474
32985348835391|952
1907|209
1907|836
1907|205
1907|207
17592186045103|544
17592186045103|545
17592186045103|546
17592186045103|547
17592186045103|553
37383395345019|928
37383395345019|911
2199023256075|598
2199023256075|601
26388279068975|1324
26388279068975|1325
8796093024471|824
8796093024471|825
8796093024471|826
17592186045159|892
37383395344751|550
37383395344751|539
37383395344751|541
10995116280535|913
10995116280535|906
10995116280535|926
443|1117
37383395345487|1346
4398046511335|896
4398046511335|897
4398046511335|891
37383395346631|912
37383395346631|932
37383395346631|937
37383395346631|927
24189255812799|208
24189255812799|209
24189255812799|205
967|950
967|951
967|904
967|958
35184372089155|1572
35184372089155|758
19791209302375|710
19791209302375|714
19791209302375|701
6597069769611|786
6597069769611|803
6597069769611|794
6597069769611|779
6597069769611|783
4398046514451|129
21990232558759|984
21990232558759|985
21990232558759|986
21990232558759|991
24189255814823|324
24189255814823|310
24189255814823|1002
21990232559251|1559
26388279068511|581
26388279068511|566
26388279068511|556
26388279068511|572
26388279068511|559
28587302322855|916
28587302322855|922
19791209302191|933
19791209302191|937
19791209302191|906
19791209302191|923
19791209302191|908
32985348834479|545
32985348834479|547
26388279066767|499
26388279066767|1047
26388279066767|505
26388279066767|494
28587302326003|144
28587302326003|160
28587302326003|149
28587302326003|135
28587302326003|183
2199023255639|258
35184372091703|933
35184372091703|923
13194139535035|896
13194139535035|897
13194139535035|889
13194139535035|895
6597069768023|572
6597069768023|574
35184372091891|22
35184372091891|25
35184372091891|31
24189255812251|481
24189255812251|483
24189255812251|484
24189255812251|452
24189255812251|444
8796093025111|912
8796093025111|920
24189255814819|962
24189255814819|952
24189255814819|959
13194139534283|915
13194139534283|937
13194139534283|905
13194139534283|910
35184372090411|966
35184372090411|954
26388279068083|907
26388279068083|924
26388279068083|925
8796093025619|1093
28587302323639|1136
28587302323639|1137
28587302323639|1109
26388279068599|1010
26388279068599|454
26388279068599|444
26388279068599|447
13194139535971|1523
13194139535971|1515
13194139535971|1532
4398046513575|935
4398046513575|926
4398046513575|927
17592186046503|1504
17592186046503|1444
24189255811491|466
32985348836979|609
32985348836979|1459
32985348836979|1482
32985348836979|1486
32985348836979|1519
6597069770427|1170
10995116278459|1138
10995116278459|1139
17592186046371|770
17592186046371|762
17592186046371|763
15393162790615|533
15393162790615|534
15393162790615|537
8796093022423|826
8796093022423|827
2199023255867|821
8796093024339|910
37383395344687|201
24189255814231|549
8796093022399|817
3623|7
3623|8
3623|10
35184372091691|1555
35184372091691|998
35184372091691|410
35184372091691|91
30786325578055|252
13194139535319|965
13194139535319|966
13194139535319|967
13194139535319|955
13194139535319|957
4398046512595|681
37383395347787|26
37383395347787|28
37383395347787|29
26388279069303|539
21990232557039|540
19791209302819|593
19791209302819|590
4398046511187|1044
4398046511187|1035
4398046511187|1099
4398046511187|1037
30786325580767|911
4398046513531|1319
4398046513531|1307
8796093025119|176
8796093025119|645
8796093025119|158
8796093025119|175
8796093024123|912
8796093024123|936
8796093024123|910
10995116280415|966
37383395344775|480
37383395344775|464
37383395344775|451
37383395344775|456
4398046511779|1562
4398046511779|1563
10995116278271|929
10995116278271|920
10995116278271|926
37383395345147|1121
37383395345147|402
37383395345147|115
37383395345147|840
37383395345147|764
13194139536643|1013
13194139536643|1016
13194139536643|1022
15393162790499|944
15393162790499|942
28587302323075|1569
28587302323075|1573
28587302323075|1574
17592186045871|290
17592186045871|280
17592186045871|283
17592186045871|268
499|551
30786325579203|1312
30786325579203|1010
30786325579203|1317
30786325579203|1305
30786325579203|1311
8796093024951|962
8796093024951|967
8796093024951|955
28587302324983|456
4398046512395|145
4398046512395|305
4398046512395|177
4398046512395|151
4398046512395|154
267|569
267|1118
8796093024747|962
8796093024747|957
32985348836415|1331
24189255812495|464
24189255812495|482
24189255812495|459
24189255812495|445
24189255812495|477
8796093023539|835
8796093023539|838
8796093023539|843
35184372090027|297
35184372090027|298
6597069768551|820
30786325578707|310
10995116281475|1554
10995116281475|1555
10995116281475|1556
35184372091843|932
35184372091843|936
35184372091843|905
13194139537067|982
13194139537067|989
17592186045723|532
17592186045723|533
17592186045723|534
17592186045723|535
30786325580007|673
30786325580007|680
30786325580007|1327
10995116281187|810
10995116281187|812
4398046514219|608
4398046514219|546
4398046514219|552
4398046514219|554
4398046514219|539
8796093022979|916
8796093022979|920
8796093022979|921
8796093022979|924
8796093022979|910
2819|672
2819|331
2819|667
13194139536867|936
17592186048219|1168
28587302323647|546
28587302323647|549
28587302323647|550
28587302323647|553
21990232556763|549
21990232556763|538
21990232556763|539
15393162789351|481
15393162789351|485
15393162789351|476
24189255814595|532
24189255814595|534
24189255814595|535
32985348834063|1297
32985348834063|1298
32985348834063|1300
32985348834063|1301
19791209300275|758
19791209303823|1088
19791209303823|1025
19791209303823|1057
19791209303823|1090
19791209303823|1034
37383395345499|116
37383395345499|110
37383395345499|111
1235|1093
1235|1064
1235|1033
1235|1035
1235|1036
17592186047571|49
17592186047571|37
17592186047571|41
17592186047571|75
17592186047571|60
4398046514623|963
2199023259195|1522
2199023259195|1464
2199023259195|1499
2199023259195|1452
2199023259195|1500
26388279066763|863
4398046511323|1153
4398046511323|487
4398046511323|444
8796093025915|1013
8796093025915|1020
8796093025915|1022
1979|497
2199023256067|897
2199023256067|888
8796093025191|1559
8796093025191|1560
37383395345535|1488
37383395345535|1492
37383395345535|1450
37383395345535|1453
13194139536507|1558
13194139536507|1559
6597069769275|1073
6597069769275|1089
6597069769275|1099
6597069769275|1039
32985348834559|579
32985348834559|572
10995116280591|0
13194139536655|915
13194139536655|935
13194139536655|927
30786325578535|1440
30786325578535|1448
30786325578535|1499
30786325578535|1532
30786325578535|1468
37383395347651|588
37383395347651|575
32985348833775|914
32985348833775|910
2507|834
2507|840
2507|841
32985348835407|544
32985348835407|549
6597069767431|1003
6597069767431|925
30786325580367|913
30786325580367|933
30786325580367|918
30786325580367|936
30786325580367|937
37383395348151|483
37383395348151|470
37383395348151|472
37383395348151|442
17592186044755|8
17592186044755|9
17592186044755|11
19791209301551|208
13194139535263|400
13194139535263|1315
13194139535263|399
26388279069743|809
26388279069743|810
26388279069743|811
26388279069743|812
26388279069743|813
35184372092095|916
35184372092095|906
35184372092095|923
35184372092095|908
4398046512111|1008
4398046512111|1003
4398046512111|1006
4398046512111|1007
26388279069875|931
26388279069875|822
26388279069875|923
26388279069875|909
37383395347459|952
37383395347459|954
37383395347459|956
10995116280371|1557
10995116280371|1558
10995116280371|1560
30786325579647|350
10995116280539|178
10995116280539|165
10995116280539|154
17592186047739|976
17592186047739|979
17592186047739|972
10995116279171|149
10995116279171|151
10995116279171|153
6597069769091|587
6597069769091|556
6597069769091|588
6597069769091|573
6597069769091|558
8796093024131|1176
8796093024131|1561
2891|544
2891|542
10995116279851|273
10995116279851|268
10995116279851|287
555|931
555|933
555|729
555|923
555|925
13194139535799|910
4398046513675|728
4398046513675|1451
4398046513675|1182
30786325579611|1554
17592186047323|544
17592186047323|538
26388279068371|540
35184372091475|1002
24189255812295|1186
24189255812295|1223
24189255812295|1196
32985348836551|924
6597069770319|1558
6597069770319|903
19791209303807|758
32985348834711|897
32985348834711|887
32985348834711|892
30786325581179|826
4398046513863|1569
4398046513863|1570
4398046513863|1571
4398046513863|1573
37383395345223|967
37383395345223|951
37383395345223|968
27|970
27|974
28587302325115|930
28587302325115|915
28587302325115|919
28587302325115|924
28587302325115|910
21990232555979|824
21990232555979|825
21990232555979|826
26388279070155|776
26388279070155|938
26388279070155|906
26388279070155|910
26388279070155|927
26388279068851|679
26388279068851|664
21990232556923|6
21990232556923|665
21990232556923|826
26388279066755|673
26388279066755|677
26388279066755|664
26388279066755|681
10995116280483|1523
10995116280483|1464
10995116280483|1529
10995116280483|1466
10995116280483|1451
37383395347179|1203
37383395347179|1221
37383395347179|1209
28587302325359|912
28587302325359|920
19791209303659|1001
19791209303659|1002
13194139536247|1056
1271|931
1271|938
1271|926
28587302322447|480
28587302322447|485
28587302322447|461
30786325577903|920
6597069770519|706
6597069770519|708
19791209303203|1200
17592186046075|449
17592186046075|465
17592186046075|468
17592186046075|458
17592186046075|462
35184372092491|977
35184372092491|971
4398046512439|467
4398046512439|456
4398046512439|457
37383395348231|1552
37383395348231|1541
37383395348231|1550
17592186047583|480
17592186047583|466
17592186047583|444
17592186047583|477
15393162790067|416
15393162790067|418
15393162790067|431
32985348837063|912
32985348837063|932
32985348837063|926
26388279067615|919
26388279067615|906
26388279067615|907
32985348835863|1030
2183|544
2183|551
2183|552
2183|538
1483|399
13194139536927|400
13194139536927|399
10995116279839|897
10995116279839|888
10995116279839|889
10995116279839|893
37383395348219|304
37383395348219|307
37383395348219|301
15393162791631|1303
15393162791631|1308
15393162791631|1309
15393162789615|930
15393162789615|915
15393162789615|935
15393162789615|926
15393162789615|927
6597069770223|1093
6597069770223|1062
6597069770223|1083
6597069770223|1039
32985348835547|1298
32985348835547|1299
32985348835547|1302
4398046514799|130
4398046514799|134
21990232557535|1121
21990232557535|1123
21990232557535|1125
30786325578943|977
37383395345179|546
37383395345179|547
37383395345179|552
37383395345179|553
37383395345179|542
4398046513391|962
10995116280459|789
10995116280459|797
3575|934
24189255814743|864
24189255814743|865
24189255814743|866
30786325581031|544
30786325581031|545
30786325581031|549
30786325581031|21
30786325581031|538
35184372091427|935
35184372091427|937
35184372091427|907
35184372091427|923
35184372091427|908
26388279069115|674
26388279069115|682
30786325579239|325
30786325579239|315
10995116280731|385
10995116280731|1230
10995116280731|686
13194139534219|259
26388279067863|0
26388279067863|5
26388279067863|6
26388279067863|619
28587302324007|784
28587302324007|785
28587302324007|804
17592186047783|962
17592186047783|951
17592186047783|959
2199023259019|933
8796093023903|891
8796093023903|894
32985348836031|1144
32985348836031|1150
28587302325951|753
30786325579967|554
30786325579967|540
30786325579967|541
35184372091603|1056
35184372091603|1107
35184372091603|1051
28587302323239|282
28587302322999|1569
28587302322999|260
28587302322999|252
28587302322999|253
13194139533859|995
13194139533859|996
13194139533859|982
15393162788899|888
15393162788899|889
15393162788899|890
15393162788899|891
15393162788899|894
30786325579827|964
30786325579827|952
32985348834747|548
32985348834747|550
32985348834747|552
32985348834747|541
32985348834747|543
35184372092327|1043
37383395348279|676
37383395348279|680
37383395348279|669
8796093022283|897
8796093022283|887
8796093022283|888
8796093022283|890
8796093022283|893
26388279070207|824
26388279070207|826
6597069767055|1177
6597069767055|1179
32985348836351|933
32985348836351|924
32985348836351|911
8796093025483|546
10995116281547|544
10995116281547|184
10995116281547|554
10995116281547|541
10995116281547|542
26388279067927|768
13194139533407|7
13194139533407|8
13194139533407|9
13194139533407|10
26388279070231|539
26388279070231|542
35184372089039|576
35184372089039|586
35184372089039|556
35184372089039|558
17592186047603|768
17592186047603|769
17592186047603|760
17592186047603|764
17592186047603|766
8796093024207|931
8796093024207|922
8796093024207|924
10995116279055|1117
10995116279055|686
8796093023327|933
8796093023327|927
6597069769291|553
6597069769291|539
6597069769291|543
21990232557983|962
21990232557983|967
21990232557983|953
21990232557983|956
21990232557983|957
24189255812627|727
15393162789751|864
8796093024015|675
8796093025231|628
8796093025231|639
2199023256003|953
8796093024775|546
8796093024775|547
8796093024775|551
8796093024775|540
26388279066739|936
26388279066739|920
26388279066739|923
26388279066739|927
26388279066739|911
13194139533751|721
13194139533751|726
13194139533751|332
13194139533751|716
13194139533751|717
3511|3
3511|5
30786325581463|1312
30786325581463|1313
30786325581463|1318
30786325581463|1309
10995116278011|809
10995116278011|813
32985348836607|601
32985348836607|602
32985348836607|591
21990232557311|931
21990232557311|915
21990232557311|911
32985348834631|1424
32985348834631|1425
32985348834631|1410
32985348834631|1431
32985348834631|1423
26388279067143|546
26388279067143|550
26388279067143|541
17592186045207|208
17592186045207|209
17592186045207|206
13194139533343|481
13194139533343|483
13194139533343|457
13194139533343|459
13194139533343|444
6597069767603|824
6597069767603|827
26388279070187|919
6597069769247|915
6597069769247|911
37383395348271|179
28587302323603|1176
28587302323603|1177
28587302323603|1178
28587302323603|1179
28587302323603|1180
2199023256435|930
2199023256435|915
2199023256435|932
2199023256435|909
2199023256435|927
26388279067707|720
26388279067707|723
26388279067707|725
26388279067707|726
26388279067707|718
13194139534827|532
13194139534827|533
13194139534827|534
13194139534827|535
17592186045579|1227
17592186045579|543
32985348835159|928
32985348835159|920
