:START_ID(Post)|:END_ID(Tag)
343598401235|9894
343598401240|447
343598401240|6203
687195784925|1396
687195784925|1617
687195784925|2042
687195784925|2952
687195784925|10027
687195784925|15245
687195784930|139
687195784930|1190
687195784930|1396
687195784930|2868
687195784930|6938
687195784930|6987
687195784930|9312
343598401255|447
343598401255|9349
343598401255|11986
343598401260|413
343598401260|4909
343598401260|9687
343598401260|11621
343598401265|413
343598401265|3111
343598401265|7569
343598401265|9139
343598401265|9339
343598401270|413
343598401270|2037
343598401270|7546
343598401270|7566
343598401270|12941
549756831483|443
549756831483|2100
549756831483|11164
687195784960|441
687195784960|1172
687195784960|1396
687195784960|2050
687195784960|3043
687195784960|6360
687195784960|7391
687195784960|8354
687195784965|1396
687195784965|5147
687195784965|9223
687195784965|11718
687195784970|1396
687195784970|8910
687195784975|1396
687195784975|2944
687195784975|9159
687195784975|9225
687195784975|11812
343598401300|447
343598401300|6402
343598401300|9250
343598401300|11572
687195784985|1396
687195784985|2039
687195784985|2815
687195784985|3034
687195784985|3081
687195784985|8019
687195784985|9285
687195784985|11190
343598401310|584
343598401310|790
343598401310|1441
687195784995|1396
687195784995|2791
687195784995|5816
687195784995|9276
343598401320|447
343598401320|1164
343598401320|2099
343598401320|7830
343598401325|413
343598401325|2846
343598401325|2985
343598401325|8243
343598401325|9223
687195785010|1199
687195785010|1396
687195785015|1396
687195785015|1680
687195785015|2796
687195785015|5581
687195785015|11647
687195785015|12014
343598401340|413
343598401340|7648
343598401340|11723
343598401345|447
343598401345|472
343598401345|2846
343598401345|2969
343598401345|3020
343598401345|6820
343598401345|9755
343598401345|10241
549756831558|443
549756831558|1206
549756831558|2843
549756831558|5132
549756831558|11556
687195785035|1396
687195785035|2049
687195785035|3054
687195785035|9235
687195785040|1396
687195785040|6418
687195785040|9613
687195785040|12294
687195785045|1396
687195785045|6354
687195785045|9273
687195785045|9340
687195785045|11982
343598401370|413
343598401370|1175
343598401370|1912
343598401370|6219
343598401370|9209
343598401370|9641
343598401370|9749
343598401370|11114
343598401370|12293
343598401375|447
343598401375|6373
343598401375|8252
343598401380|413
343598401380|523
343598401380|5445
343598401380|5453
343598401380|6347
343598401380|6963
343598401380|6981
343598401385|413
343598401385|2121
343598401385|5805
343598401385|11102
343598401390|800
343598401390|1441
343598401390|4944
687195785075|1189
687195785075|1396
687195785075|11752
343598401400|413
343598401400|7337
343598401400|7614
343598401400|7655
343598401400|13083
343598401405|447
343598401405|1196
343598401405|5090
343598401405|7604
343598401405|7824
343598401410|413
343598401410|7603
343598401410|8672
343598401410|12218
343598401410|12986
343598401410|15160
343598401415|413
343598401415|5809
343598401415|6938
343598401415|7620
343598401415|7730
343598401415|11684
343598401420|413
343598401420|1194
343598401420|1999
343598401420|5426
343598401420|12226
687195785105|1396
687195785105|5080
687195785105|7452
687195785105|9179
687195785105|14860
343598401430|1441
343598401430|1677
343598401430|2085
343598401430|2829
343598401430|6429
343598401435|413
343598401435|2787
343598401435|7550
343598401440|1441
343598401440|5410
343598401440|10717
343598401440|11529
343598401445|413
343598401445|3059
343598401445|5103
343598401445|5762
343598401445|9174
687195785130|1396
687195785130|4963
687195785130|5194
687195785130|11648
687195785130|12052
343598401455|413
343598401455|9907
343598401455|12927
687195785140|294
687195785140|1396
687195785140|3029
687195785140|9322
687195785140|10220
687195785140|11689
343598401465|447
343598401465|7887
343598401465|9143
755915261886|4
893354215377|4
274878924772|4
687195785207|1614
687195785207|1944
687195785207|2054
687195785207|3045
687195785207|5375
687195785207|6762
687195785207|9021
687195785215|1944
687195785215|5194
687195785215|7739
687195785215|10890
687195785215|12511
687195785215|14486
687195785223|1940
687195785223|1944
687195785223|5118
412317878610|205
206159448413|205
893354215784|205
893354215784|2046
412317878643|205
549756832126|205
274878925193|205
274878925193|1419
1099512646036|205
1168232122783|205
343598401962|205
481037355445|205
206159448512|205
549756832203|205
893354215894|205
962073692641|205
755915262444|205
549756832247|205
824634739202|205
274878925325|205
1030793169432|205
1168232122915|205
1168232122915|3111
1099512646190|205
1099512646201|205
549756832324|205
1030793169487|205
824634739290|1934
824634739290|2884
824634739290|9198
824634739290|11646
824634739295|1934
824634739295|6392
824634739295|7015
824634739295|11281
755915262564|1860
755915262564|9304
755915262564|11286
755915262564|11459
755915262569|1860
755915262569|9211
755915262569|13847
824634739310|1934
824634739310|5183
824634739310|6359
824634739310|6940
755915262579|1860
755915262579|2883
755915262579|7790
755915262579|9354
755915262579|9479
755915262579|11797
755915262584|1683
755915262584|1860
755915262584|9276
824634739325|1201
824634739325|1934
824634739325|2939
824634739325|6413
824634739325|7603
824634739325|11639
824634739330|1934
824634739330|2052
824634739330|2903
824634739330|5418
824634739330|7015
824634739330|11693
824634739335|1934
824634739335|1987
824634739335|2008
824634739335|2021
824634739335|2093
824634739335|8183
824634739335|11753
755915262604|1860
755915262604|7574
755915262604|9244
755915262609|1860
755915262609|12593
1030793169558|6
1030793169558|1454
1030793169558|2034
1030793169558|2857
824634739352|6
824634739352|567
824634739352|1178
824634739352|2876
824634739352|5190
824634739352|6945
824634739352|11377
824634739352|11628
206159449066|561
206159449066|1021
206159449066|2910
206159449066|5805
824634739697|1934
824634739697|7006
824634739697|8552
824634739697|9144
206159449080|561
206159449080|1191
206159449080|1545
206159449080|2119
206159449080|5168
206159449080|12158
1099512646965|1524
549756833090|1524
343598402895|1524
962073693532|1524
412317879657|1524
618476309878|1524
893354216835|1524
1099512647056|1524
549756833181|1524
824634740138|1524
618476309943|1524
1030793170372|1524
824634740177|1524
755915263454|1524
755915263467|1524
412317879800|1524
893354216965|1524
824634740242|1524
481037356575|1524
481037356588|1524
412317879865|1524
755915263558|1524
893354217043|1524
1030793170528|1524
962073693805|1524
1030793170554|1524
824634740359|1524
343598403220|1524
824634740385|1524
343598403246|1093
343598403246|12355
687195786946|1410
687195786946|2794
687195786966|284
687195786966|416
687195786966|1410
687195786966|2980
687195786966|9052
687195786966|11249
687195786986|1410
687195786986|6413
687195786986|9036
687195786986|9086
687195786986|11364
687195786986|11583
687195786986|14004
343598403326|1093
343598403326|2808
343598403326|3051
343598403326|8776
343598403346|1093
343598403346|1996
343598403346|7498
343598403346|9781
687195787046|782
687195787046|1524
343598403386|293
343598403386|1093
343598403386|2781
343598403386|6341
343598403386|7264
343598403386|7604
343598403386|12631
824634740558|1149
824634740558|1183
824634740558|6602
824634740558|8659
824634740558|11105
824634740558|14428
343598403426|1093
343598403426|1987
343598403426|2021
343598403426|4848
343598403426|5079
343598403426|5113
343598403426|5191
343598403426|5386
343598403426|11545
343598403426|13658
687195787126|576
687195787126|1524
687195787126|6965
687195787126|7406
687195787126|9041
687195787126|11280
687195787126|11515
687195787146|1524
687195787146|2088
687195787146|2816
687195787146|3058
687195787146|5136
687195787146|6074
687195787146|7301
687195787166|1524
687195787166|5075
687195787166|6063
687195787166|7806
687195787186|801
687195787186|1524
687195787186|2991
687195787186|5071
1168232124358|275
343598403537|1933
343598403537|5492
343598403537|6247
343598403537|9994
343598403543|785
343598403543|1093
343598403543|9265
343598403543|9331
343598403543|13377
412317880285|1930
412317880285|7018
412317880285|8412
412317880285|12269
343598403555|1093
343598403555|2939
343598403555|6705
343598403555|6962
343598403555|9195
343598403561|1933
343598403561|2039
343598403561|6402
343598403561|6881
343598403561|11654
343598403561|12167
412317880303|1930
412317880303|2787
412317880303|2799
412317880303|5229
412317880303|6799
412317880303|7035
412317880303|11372
343598403573|1093
343598403573|13202
343598403579|1093
343598403579|5192
343598403579|5995
343598403579|6359
343598403579|6378
343598403579|6380
343598403579|6638
343598403579|12021
343598403579|12303
343598403585|1615
343598403585|1933
343598403585|2784
343598403585|2954
343598403585|5445
343598403585|9696
343598403585|11869
343598403585|13018
343598403591|1933
343598403591|5484
343598403591|7580
343598403591|11530
412317880333|1930
412317880333|10730
412317880333|13579
343598403603|1933
343598403603|5691
343598403603|11546
412317880345|1189
412317880345|1930
412317880345|8396
412317880345|9037
412317880345|9334
412317880345|11447
412317880345|12232
412317880345|14177
343598403615|1933
343598403615|7142
343598403615|7582
343598403615|9185
343598403615|9337
343598403615|10714
412317880357|1451
412317880357|1930
412317880357|5311
412317880357|8484
412317880357|13505
412317880363|1930
412317880363|4988
412317880363|5822
343598403633|1933
343598403633|2822
343598403633|3046
343598403633|9477
343598403639|578
343598403639|1933
343598403639|2836
343598403639|3097
343598403645|1093
343598403645|6371
412317880387|1930
412317880387|1941
412317880387|5889
412317880387|6029
412317880387|6479
343598403657|975
343598403657|1093
343598403657|1180
343598403657|5079
343598403657|7091
343598403657|7590
343598403657|11335
343598403657|15147
343598403663|1093
343598403663|7444
343598403663|7460
412317880405|1930
412317880405|5407
412317880405|8448
412317880405|9448
412317880405|10322
412317880405|10768
343598403675|1093
343598403675|1644
343598403675|5147
343598403675|6358
343598403675|6379
343598403675|11728
343598403675|13390
343598403681|1933
343598403681|1953
343598403681|2848
343598403681|2901
343598403681|7682
343598403681|10830
343598403681|14891
343598403687|590
343598403687|778
343598403687|1022
343598403687|1093
343598403687|2074
343598403687|7846
343598403687|12137
343598403693|1093
343598403693|2069
343598403693|2926
343598403693|3093
343598403693|7766
343598403693|8903
343598403693|9276
343598403693|10359
412317880435|1930
412317880435|2088
412317880435|2112
412317880435|5094
412317880435|5934
412317880435|5962
412317880435|7629
343598403705|1933
343598403705|2968
343598403705|10714
343598403711|1093
343598403711|1185
343598403711|1760
343598403711|1863
412317880453|1930
412317880453|2056
412317880453|5476
412317880453|7780
412317880453|10277
412317880453|12553
412317880453|13436
412317880453|13967
343598403723|1933
343598403723|2082
343598403723|5532
343598403723|9244
343598403723|11548
412317880465|1930
412317880465|3110
412317880465|5208
412317880465|6952
412317880465|9607
412317880465|11483
412317880465|11493
343598403735|1093
343598403735|11737
1030793171407|6
549756834261|62
549756834261|295
687195787736|62
687195787736|2826
687195787736|3066
687195787736|6429
962073694683|62
962073694683|3066
343598404062|787
343598404062|1937
343598404062|6414
343598404062|7222
343598404062|9317
343598404062|12034
343598404083|1937
343598404083|6738
343598404083|7505
343598404083|9061
343598404104|1937
343598404104|2803
343598404104|5061
343598404104|11533
343598404125|1937
343598404125|2987
343598404125|3011
343598404146|1937
343598404146|6830
343598404146|9346
343598404146|13874
343598404167|1937
343598404167|6096
343598404187|1937
343598404187|2010
343598404187|5198
343598404187|10098
343598404187|12093
343598404208|1682
343598404208|1937
343598404208|2832
343598404208|3004
343598404208|14430
343598404229|1175
343598404229|1937
343598404229|2865
343598404229|3005
343598404229|5146
343598404229|6949
343598404229|7521
343598404229|9127
343598404250|1937
343598404250|3010
343598404250|8145
343598404250|9099
343598404271|1937
343598404271|2780
343598404271|7610
343598404271|12693
343598404292|784
343598404292|1937
343598404292|9030
343598404313|1937
343598404313|7034
343598404334|1937
343598404334|2092
343598404334|2920
343598404334|2926
343598404334|9279
343598404334|10748
343598404355|774
343598404355|792
343598404355|1937
343598404376|1937
343598404376|2064
343598404376|5158
343598404376|5613
343598404376|9062
343598404376|9220
343598404376|14806
343598404397|458
343598404397|1937
343598404397|2061
343598404397|2119
343598404397|9310
343598404417|1200
343598404417|1937
343598404417|2105
343598404417|2952
343598404417|3111
343598404438|1937
343598404438|6358
343598404438|10946
343598404438|11312
343598404459|1937
343598404459|2075
343598404459|5753
343598404459|5981
343598404459|7602
343598404459|9276
343598404459|13637
343598404480|1937
343598404480|3042
343598404480|4844
343598404480|7606
343598404480|12775
343598404480|14838
343598404501|1937
343598404501|2960
343598404501|6425
343598404501|7023
343598404501|12502
343598404521|1937
343598404521|2077
343598404521|6072
343598404542|1937
343598404542|2000
343598404542|2956
343598404542|5155
343598404542|9155
343598404563|1937
343598404563|9119
343598404584|1937
343598404584|6252
343598404584|6952
343598404584|9194
343598404584|11391
343598404584|12024
343598404605|1937
343598404605|2001
343598404605|2813
343598404605|2877
343598404605|9275
343598404605|14337
343598404626|1177
343598404626|1205
343598404626|1937
343598404626|5645
343598404626|6050
343598404626|6947
343598404626|8873
343598404626|9192
343598404626|12322
343598404647|577
343598404647|1937
343598404647|2852
343598404647|2929
343598404647|5152
343598404667|1937
343598404667|2017
343598404667|6304
343598404667|6941
343598404667|10126
343598404667|11614
343598404688|1937
343598404688|2119
343598404688|7507
343598404688|7570
343598404688|11678
343598404709|1937
343598404709|3059
343598404709|8431
343598404730|1937
343598404730|3034
343598404730|10115
343598404751|1027
343598404751|1937
343598404751|3006
343598404751|8219
343598404751|9189
343598404751|9237
343598404772|296
343598404772|1174
343598404772|1937
343598404772|6858
343598404772|11531
343598404793|1937
343598404793|2999
343598404814|1450
343598404814|1937
343598404814|7509
343598404814|9653
343598404814|10740
343598404835|1937
343598404835|5386
343598404835|7520
343598404835|10029
343598404835|14495
343598404855|583
343598404855|1937
343598404855|2843
343598404855|5064
343598404855|6575
343598404855|9259
343598404876|1669
343598404876|1937
343598404876|6399
343598404897|775
343598404897|1937
343598404897|2046
343598404897|2062
343598404897|4844
343598404897|11601
343598404918|283
343598404918|1154
343598404918|1546
343598404918|1937
343598404918|5068
343598404918|5183
343598404918|7527
343598404918|11459
343598404918|15043
343598404939|1937
343598404939|2783
343598404939|6039
343598404939|7513
343598404939|9304
343598404959|1937
343598404959|5602
343598404959|9046
343598404959|13922
343598404980|418
343598404980|1765
343598404980|1937
343598404980|3111
343598404980|7299
343598404980|7512
343598404980|12255
343598405001|1937
343598405001|2829
343598405001|6761
343598405001|11375
343598405022|1937
343598405022|2107
343598405022|5184
343598405022|9250
343598405022|10999
343598405043|1937
343598405043|2957
343598405043|3056
343598405043|5147
343598405043|6971
343598405043|7080
343598405062|1032
343598405062|1937
343598405062|3021
343598405062|6313
343598405062|7074
343598405083|1937
343598405083|7089
343598405083|7569
343598405083|7806
343598405083|8844
343598405083|8963
343598405103|565
343598405103|1937
343598405103|2056
343598405103|2819
343598405103|5077
343598405123|777
343598405123|1937
343598405123|5149
343598405123|9177
343598405144|1207
343598405144|1937
343598405144|5886
343598405165|1912
343598405165|1937
343598405165|2799
343598405165|7158
343598405165|11125
343598405186|1937
343598405186|7575
343598405207|1937
343598405207|5084
343598405207|5436
343598405207|9156
343598405228|1937
343598405228|2076
343598405228|7507
343598405228|9116
343598405249|1937
343598405249|9278
343598405270|1937
343598405270|5158
343598405270|6456
343598405270|8863
343598405270|12062
343598405291|1937
343598405291|7733
343598405291|10670
343598405312|1937
343598405312|2972
343598405312|5805
343598405312|7549
343598405312|9474
343598405312|15144
343598405333|566
343598405333|1937
343598405333|7577
343598405333|12992
1030793173008|470
1030793173008|3000
1030793173008|6962
1030793173008|10951
755915266079|470
755915266079|1989
1030793173038|470
1030793173038|2900
1030793173038|4844
1030793173038|11388
1030793173038|11572
824634742845|470
824634742845|1984
824634742845|6962
824634742845|13870
824634742860|470
824634742860|1031
824634742860|2044
824634742860|2808
824634742860|3080
824634742860|5063
755915266139|470
755915266139|3001
755915266139|5176
755915266139|9102
549756835946|470
549756835946|1676
549756835946|2805
893354219641|470
893354219641|3080
893354219641|6490
412317882504|470
755915266199|470
755915266199|1984
755915266199|1998
755915266199|4844
755915266199|7507
755915266199|13843
1030793173158|470
1030793173158|7610
1099512649909|470
1099512649909|5067
1099512649909|6490
1099512649909|7594
1099512649909|13870
824634742980|470
824634742980|974
824634742980|1644
824634742980|6962
618476312787|470
618476312787|3000
618476312787|5067
618476312787|5183
618476312787|7610
1168232126690|470
618476312817|470
618476312817|598
618476312817|1174
618476312817|1676
824634743040|470
824634743040|588
824634743040|1998
824634743055|127
824634743055|1034
824634743055|5045
824634743055|7577
824634743055|9249
824634743055|12448
962073696546|1448
962073696546|2049
962073696546|2929
962073696546|5061
962073696546|5129
962073696546|5765
962073696546|8488
824634743093|127
824634743093|7730
824634743093|9164
824634743112|127
824634743112|1680
824634743112|10513
824634743112|11573
824634743112|14333
824634743131|127
824634743131|1450
824634743131|6419
824634743131|9308
962073696622|1185
962073696622|1448
962073696622|1993
962073696622|2011
962073696622|2902
962073696622|5122
962073696622|9349
824634743169|127
824634743169|1769
824634743169|2081
824634743169|2108
824634743169|2857
824634743169|6883
824634743169|11627
962073696660|1448
962073696660|1454
962073696660|5159
962073696660|9576
962073696679|1448
962073696679|2838
962073696679|8581
962073696697|1448
962073696697|6360
962073696697|6956
962073696697|12044
824634743244|127
824634743244|7549
824634743244|10141
824634743263|127
824634743263|2949
824634743263|7018
962073696754|1448
962073696754|3056
962073696754|3100
962073696754|9220
962073696773|1448
962073696773|7515
962073696773|8701
962073696773|8877
962073696792|1448
962073696792|5522
824634743339|127
824634743339|282
824634743339|1177
824634743339|5099
824634743339|8181
824634743339|9163
824634743339|11939
962073696830|780
962073696830|1448
962073696830|6918
962073696830|7510
962073696830|9697
962073696849|1448
962073696849|1994
962073696849|3056
962073696849|7509
962073696849|9050
962073696849|11634
962073696849|11745
962073696849|12957
824634743396|127
824634743396|585
824634743396|803
824634743396|977
824634743396|6451
824634743396|13168
824634743396|15314
824634743415|127
824634743415|3063
824634743415|5074
824634743415|7997
824634743415|10847
1030793173642|139
1030793173642|2921
1030793173642|3107
687195789963|139
687195789963|299
687195789963|567
1030793174102|6
1030793174102|1616
1168232127582|6
549756836966|6
755915267182|6
755915267182|459
618476313718|6
618476313718|1200
618476313718|6938
618476313718|7252
618476313718|10802
618476313726|6
618476313726|2777
618476313726|6938
687195790470|1614
687195790470|1963
687195790470|9273
687195790470|9307
687195790470|10559
687195790470|11310
687195790473|1963
687195790473|2850
687195790473|12671
687195790476|1963
687195790476|6374
687195790476|6408
687195790476|9354
687195790476|11376
687195790479|1963
687195790479|5753
687195790479|9288
687195790479|9550
755915267218|562
755915267218|7573
687195790485|1403
687195790485|1963
687195790485|2939
687195790485|3042
687195790485|5089
687195790488|566
687195790488|1963
687195790488|2011
687195790488|7558
687195790491|294
687195790491|1170
687195790491|1681
687195790491|1963
687195790491|6355
687195790491|7131
687195790491|11240
687195790491|13805
755915267230|562
755915267230|776
755915267230|5197
687195790497|1963
687195790497|5301
687195790497|6399
687195790497|9197
687195790497|12238
687195790500|1963
687195790500|6577
687195790500|7576
687195790500|7587
687195790500|9148
755915267239|562
755915267239|775
755915267239|2998
755915267239|5064
755915267239|5074
687195790506|1944
687195790506|3045
687195790506|8669
687195790506|8699
687195790506|9148
687195790507|1944
687195790507|5198
687195790507|7813
687195790507|11347
687195790508|0
1030793174208|0
893354220756|0
549756837096|0
1099512651004|0
824634744080|0
549756837154|0
755915267382|0
962073697610|0
687195790686|0
687195790706|0
687195790726|0
962073697690|0
1099512651182|0
549756837314|0
824634744278|0
962073697770|0
1099512651262|0
755915267602|0
549756837414|0
618476314170|0
893354221134|0
824634744418|0
687195790966|0
755915267722|0
824634744478|0
962073697970|144
962073697970|774
962073697970|1541
962073697970|6061
962073697970|6358
962073697970|6405
962073697970|11247
962073697970|14169
687195791040|1410
687195791040|2087
687195791040|5113
687195791040|9145
687195791040|11556
893354221262|1541
893354221262|5055
893354221262|6361
893354221262|10677
893354221262|12963
687195791068|1410
687195791068|2846
687195791068|5089
687195791068|7573
687195791068|11364
687195791068|11668
687195791068|11752
687195791082|1153
687195791082|1963
687195791082|1985
687195791082|5167
687195791082|7255
687195791082|7998
687195791082|10857
687195791096|1200
687195791096|1410
687195791096|7543
687195791110|1175
687195791110|1963
687195791110|2789
687195791110|6269
687195791110|7633
687195791110|9328
687195791110|11157
687195791124|293
687195791124|1963
687195791124|2027
687195791124|7572
687195791124|13409
687195791138|287
687195791138|1410
687195791138|2020
687195791138|2809
687195791138|9166
687195791138|9268
687195791138|12063
687195791138|12259
687195791152|1410
687195791152|1680
687195791152|9122
687195791166|1410
687195791166|6797
687195791166|7549
687195791166|9038
687195791166|9057
687195791166|9252
687195791166|11640
687195791166|12303
687195791180|1410
687195791180|2921
687195791180|6394
687195791180|9348
687195791194|1547
687195791194|1963
687195791194|2109
687195791194|7562
687195791194|9222
687195791194|12242
962073698152|801
962073698152|1541
962073698152|6945
962073698152|7590
962073698152|12061
962073698152|13319
962073698152|15185
687195791222|1025
687195791222|1963
687195791222|2843
687195791222|5506
687195791222|11621
962073698180|1541
962073698180|1763
962073698180|2115
893354221458|1541
893354221458|2889
893354221458|9279
893354221458|11491
893354221458|11622
893354221472|1541
893354221472|5057
893354221472|7578
893354221472|11416
893354221472|15844
893354221486|1541
893354221486|7562
893354221486|10886
893354221500|788
893354221500|1541
893354221500|3026
893354221500|12102
893354221500|15021
687195791306|1963
687195791306|5161
687195791306|6401
687195791306|9485
687195791320|1410
687195791320|1908
687195791320|2838
687195791334|1410
687195791334|2953
687195791334|2977
687195791334|9034
962073698292|1541
962073698292|2944
962073698292|6138
962073698292|7579
962073698292|11632
962073698292|12000
893354221570|1541
893354221570|6412
893354221570|7574
893354221570|12117
687195791376|1410
687195791376|5390
687195791376|9311
687195791376|11713
687195791390|1963
687195791390|6131
687195791390|6951
687195791390|14220
687195791390|15616
893354221612|793
893354221612|1541
893354221612|8707
893354221626|570
893354221626|1541
893354221626|3102
893354221626|5559
893354221626|6471
893354221626|7584
893354221640|1541
893354221640|2997
893354221640|7526
687195791446|1030
687195791446|1410
687195791446|1617
687195791446|5171
687195791446|7610
687195791446|9053
687195791460|1410
687195791460|2941
687195791460|9313
687195791460|11324
687195791474|1410
687195791474|1984
687195791474|2116
687195791474|5097
687195791474|5151
687195791474|12302
687195791488|1410
687195791488|11308
687195791502|416
687195791502|1410
687195791502|3101
687195791502|5153
687195791502|9338
687195791502|11554
687195791516|1410
687195791516|2036
687195791516|3010
687195791516|3013
687195791516|5085
687195791516|9129
687195791530|598
687195791530|1410
687195791530|2839
687195791530|9282
687195791544|1410
687195791544|2878
687195791544|7019
687195791544|11575
687195791544|12299
687195791558|1963
687195791558|2020
687195791558|2111
687195791558|5079
687195791558|5957
687195791558|7589
687195791558|7700
687195791558|9207
893354221780|1541
893354221780|2799
893354221780|8890
893354221780|9283
549756838317|4858
1168232128949|4858
962073698750|4858
687195791815|4858
618476315088|4858
755915268569|4858
1168232128994|4858
1168232129003|4858
1099512652276|4858
618476315133|4858
755915268614|4858
1168232129039|4858
893354222104|4858
618476315169|4858
824634745386|4858
687195791923|4858
618476315196|4858
893354222149|4858
824634745422|4858
893354222167|1912
893354222167|2848
893354222167|4863
893354222167|6392
893354222167|7606
893354222167|8846
893354222167|11646
687195791963|410
687195791963|2107
687195791963|2788
687195791963|6978
687195791963|7603
755915268703|566
755915268703|1860
755915268703|5086
755915268703|5364
1168232129442|289
1168232129442|543
1168232129442|567
1168232129442|775
1168232129442|7014
1168232129458|289
1168232129458|1029
1168232129458|1886
549756838850|289
549756838850|1984
549756838850|2788
549756838850|2790
1030793176018|289
1030793176018|2058
1030793176018|2790
1030793176018|2822
1030793176018|3063
1030793176018|11247
618476315618|289
618476315618|1984
618476315618|2035
687195792370|289
687195792370|1180
687195792370|1668
687195792370|2783
687195792370|2810
687195792370|2824
687195792370|2992
687195792370|3048
687195792370|11247
824634745858|289
824634745858|2035
824634745858|2810
824634745858|2864
824634745858|3044
824634745858|8189
1030793176082|289
1030793176082|1023
1030793176082|2783
1030793176082|2788
1030793176082|2810
1030793176082|2988
755915269154|289
755915269154|1644
755915269154|1760
755915269154|2882
755915269154|2889
755915269154|7582
549756838962|289
549756838962|5559
549756838962|10510
618476315714|289
618476315714|2815
618476315714|7015
755915269202|289
755915269202|294
755915269202|577
755915269202|582
755915269202|775
755915269202|2841
755915269202|3013
755915269202|5081
755915269202|7582
687195792482|540
687195792482|1403
687195792482|2992
687195792482|11806
687195792482|15585
687195792492|540
687195792492|3086
687195792492|7200
687195792502|540
687195792502|7509
687195792502|9041
687195792502|9042
687195792502|12838
687195792512|1404
687195792512|1995
687195792512|2813
687195792512|9211
687195792512|12131
687195792522|540
687195792522|2811
687195792522|3096
687195792522|5063
687195792522|6982
687195792522|7315
687195792522|9174
687195792522|14919
824634746192|441
824634746192|3086
824634746192|3097
824634746192|7585
1030793176412|586
962073699689|1669
962073699689|1748
962073699689|2086
962073699689|6965
962073699689|9872
1030793176433|1741
893354222980|1741
893354222998|1741
962073699753|1741
893354223036|1741
1168232129999|1741
1099512653282|1741
1030793176565|1741
824634746376|1741
962073699867|1741
1030793176622|1741
962073699905|1741
1030793176660|1741
824634746471|1741
824634746490|1741
687195793037|1741
962073700000|1741
687195793075|1741
1099512653510|1741
1030793176793|1741
755915269868|1741
1099512653567|1741
1099512653586|1741
1030793176869|1741
824634746680|1741
1168232130379|1741
893354223454|1741
893354223473|1741
962073700228|1741
1099512653719|1741
755915270058|1741
755915270077|1741
1099512653776|1741
962073700323|1741
1099512653814|1741
824634746889|1741
962073700380|1741
962073700399|1741
755915270210|1741
824634746965|1741
1099512653928|1741
962073700475|1741
893354223758|1741
824634747040|1741
962073700531|1741
1168232130758|1741
687195793625|1741
1099512654060|1741
893354223871|1741
1168232130834|1741
1168232130853|1741
1168232131020|270
1168232131020|1152
1168232131020|2068
1168232131020|2936
1168232131020|6452
1168232131020|6934
1168232131020|9663
1168232131020|10007
1168232131026|270
1168232131026|291
1168232131026|2778
1168232131026|3100
1168232131026|5188
1168232131026|9074
1168232131026|11751
755915270757|6
755915270757|468
1099512654458|6
1099512654458|2791
1168232131215|6
962073701028|6
962073701028|565
962073701028|1990
962073701028|7604
1099512654521|6
1099512654521|565
1099512654521|7604
962073701070|6
962073701070|411
962073701070|1760
893354224355|458
893354224355|1541
893354224355|5106
893354224355|10385
893354224355|11907
893354224355|15806
893354224363|1541
893354224363|1758
893354224363|1994
893354224363|5090
893354224363|9346
893354224363|12303
893354224371|524
893354224371|1541
893354224371|5195
1099512654587|8
1099512654587|2118
1099512654587|2780
1099512654587|2840
893354224394|8
893354224394|590
893354224394|1672
893354224409|8
893354224409|6063
893354224409|6368
893354224409|8120
893354224409|12626
1030793177896|8
1030793177896|2810
1030793177896|2998
1030793177911|8
1030793177911|1419
1030793177911|10204
1168232131398|8
1168232131398|1190
1168232131398|2839
1168232131398|2917
755915270997|8
755915270997|2959
1168232131428|8
1168232131428|2794
1168232131428|5806
1168232131428|7516
1168232131428|10204
1168232131428|13581
1030793177971|8
1030793177971|142
1030793177971|1954
1030793177971|1992
1030793177971|3061
1030793177971|3088
1030793177971|6350
755915271042|8
755915271042|1190
755915271042|2810
755915271042|2857
755915271042|2917
755915271042|2959
755915271057|8
755915271057|1672
755915271057|2983
893354224544|8
1030793178031|8
1030793178031|2780
1030793178031|2959
1030793178031|6063
1030793178031|7516
1168232131517|8
1168232131517|1672
1168232131517|3074
1168232131532|8
1168232131532|575
1168232131532|3088
1168232131547|8
1168232131547|2073
1168232131547|6363
1099512654824|418
1168232131568|588
1168232131568|1771
1168232131568|3091
1168232131568|7510
1168232131568|11547
1168232131568|12260
1168232131588|1771
1168232131588|2794
1168232131588|5074
1168232131588|9303
893354224664|1444
893354224676|1444
893354224676|1452
824634747952|1444
962073701436|1526
962073701436|2066
962073701436|3075
962073701436|5055
962073701436|5185
962073701436|6985
962073701436|8703
962073701436|13843
962073701449|1526
962073701449|5090
962073701449|5107
962073701449|6866
962073701449|7510
962073701449|9348
1168232131670|7509
1168232131688|7509
1168232131693|7509
1099512654976|7509
1168232131730|7509
1099512654995|7509
1168232131752|7509
1168232131756|7509
1099512655022|7509
1030793178301|1505
1030793178301|1937
1030793178301|6972
1030793178301|7002
1030793178301|9031
1099512655044|1953
1168232131793|1953
1168232131794|1953
1168232131807|1953
1168232131810|1953
1168232131829|1953
1099512655106|1953
1168232131853|1953
1168232131869|1953
1168232131884|1953
1168232131895|1953
1099512655166|1953
1030793178438|1953
1099512655184|1953
1168232131921|1953
1168232131924|1953
1099512655204|1953
1099512655225|1449
1099512655225|1954
1099512655225|7017
1099512655225|9214
1099512655244|1449
1099512655244|2092
1099512655262|1449
1099512655262|2796
1099512655262|8802
